,ID,score,interesting,compressed_len,lookup_table
157,15297001041822003365,0.9889286114757235,0,27496,0.7535731023161102
158,15068149366278400936,0.9862476957471009,0,24277,0.8271975337201452
159,10033745165553182997,0.9809082975982584,0,29397,0.6797693323573722
160,15221770131306204737,0.988737931163277,0,31406,0.6467029321649903
161,8346754831333030671,0.9864430629017431,0,25525,0.7968998846439808
162,14734903006338493053,0.9924599264307566,0,24099,0.8571676945668135
163,14601237109818205973,0.9898835510409962,0,27662,0.7410546756069757
164,8455622951815732543,0.9964242022256614,0,21016,0.9917075219796199
165,6445216933410046467,0.9818730084257032,0,30235,0.6552839249596676
166,7415306370597901335,0.9813939933558086,0,30831,0.6504352353433912
167,14475674009250360542,0.9769677402074005,0,28965,0.6811363046839336
168,8950012160637697908,0.9864228145708563,0,30272,0.6520452634759955
169,10819509763549571403,0.9833865430168386,0,28574,0.7152307547515616
170,10638479039201934584,0.9833958597608702,0,27828,0.7486368578695953
171,6657856217362334662,0.9747857631910242,0,22991,0.8414593179059239
172,12079123996630553700,0.9851640760167883,0,22626,0.8671911840407751
173,3671680295760895366,0.989887612155398,0,30285,0.6509087477291138
174,14439637751219150531,1.0335888885068931,1,21752,0.8780808271513411
175,14597016211836928452,0.9879394943275932,0,28714,0.703745776128003
176,5990058695597088044,0.9873781233963604,0,25109,0.7846407297312435
177,9215664815477996254,0.9956334897505558,0,22302,0.8766963969777074
178,11481449967640793180,0.9962599355672067,0,16381,0.9683599470050904
179,4029357643623953708,0.9951143492081354,0,27129,0.7677894742773531
180,13770441949502194915,0.991176345190274,0,31551,0.6546133124610947
181,6994900220597084233,0.9873600019043312,0,25425,0.8385145168750536
182,12933742092674453162,0.9882490388917465,0,31377,0.6466359883161175
183,5599194323444633260,0.9783275510436915,0,27747,0.7303016235587465
184,17626966841151844938,0.9835339135951782,0,29693,0.671790772248159
185,6244593481796286024,0.9639770497629901,1,18587,0.8020579425823192
186,5380594269841581806,0.9965544670757019,0,21999,0.8981303110083693
187,10660949946701077038,0.9703157498645782,0,28728,0.6836195666749679
188,14221150932478727127,0.9844295033426376,0,26849,0.7838468242905157
189,13515528400298331035,0.9975287353239327,1,23112,0.8916424100840755
190,11690475972930193285,0.9925712193150824,0,25261,0.7711960710318325
191,690877552631552145,0.9970720172663696,0,23525,0.8529196647186897
192,11871174183049880061,1.0045454909338352,0,19885,0.9996550879364587
193,17002379137192798198,0.9778254740668422,0,25159,0.7596654208078453
194,14745640608567695331,0.9740326444051013,0,25871,0.7597626924639437
195,13808873669113135648,0.9989095039987382,0,20158,0.9928733091938952
196,17374445222538755060,1.005180710848363,1,19852,0.8536024448994748
197,3900575774171921487,0.9854985451394456,0,28372,0.738214417470889
198,4023604189283591578,0.9845581218149653,0,31010,0.6561665616656167
199,3376635495300429055,0.9881022436281924,0,30943,0.6517231942518769
200,7731426883579444591,0.9861871256343565,0,28427,0.7425929808124492
201,17601024074470584614,0.9775051167042943,0,28821,0.706686967553639
202,3071709775989766856,0.9901821340613606,0,30907,0.6449627857060991
203,4714305511360142573,0.9871693432354598,0,26719,0.7555296031838269
204,15764417171419763787,1.0031391178051852,1,20546,0.8457797276241208
205,10499511645269814005,1.0019478745376276,0,21947,0.9288116046928678
206,10268311811274835767,0.991778719072715,0,16524,0.9881712484793064
207,6454511682007596034,0.9864695645723757,0,30296,0.652623408366501
208,1906408735257118238,0.9873548164054968,0,23514,0.8151691082715989
209,10651306654232731053,0.9863144412682158,0,23310,0.8392773681087823
210,2969155339657301271,0.9894198120171251,0,29629,0.7024405822830587
211,8022491615451223478,0.9920142669726294,0,31888,0.6828756354088752
212,8271732828876542015,0.992161604436706,0,20262,0.9300526231055526
213,15831786936488020694,0.9928931315979728,0,24559,0.8629434686847011
214,1145766542769368556,0.981049232271919,0,25974,0.7949903897190098
215,13689341885324207714,0.9962235959058484,1,11485,0.9639887544091217
216,5638373168909302480,0.9939354134110406,0,24429,0.8719811449304482
217,3362242328255318033,0.974703380834714,0,27565,0.7054644151976751
218,17474132700947695473,0.9962268156128109,1,16642,0.9905842937550255
219,1272810667676090579,0.9871272425357734,0,25321,0.8169395161504577
220,13301252085864546671,1.0090021260844673,1,18033,0.8944727184600473
221,13317032416017944388,0.9783251635499802,0,24153,0.8250096697492655
222,13517495841653022822,0.9872743178867406,0,25369,0.7968207090967555
223,12279789468952869315,0.9875451114387828,0,26234,0.7981849567438245
224,1197291850505943741,0.9859213059035025,0,26328,0.7973415106430262
225,9861753842121000652,0.9880346267423324,0,28265,0.7279900990693021
226,6054883149286652247,0.9585031958417659,1,12575,1.077810655377005
227,4521685812332020906,0.9911787920009894,0,31841,0.6664892656483713
228,4089147644262387513,0.9831688804173757,0,29382,0.7115316338566261
229,2301620570929264227,0.9789796743301711,0,29657,0.670821498122708
230,14710263391713029308,0.9932607690100765,0,25843,0.8005054461826178
231,7051094429162851735,0.9928475926551346,0,14925,0.9966239627569786
232,4156042591711450143,0.9992672739790855,0,21463,0.9183420539538675
233,14626689567669176905,0.9939655598379287,0,20603,0.9403277558191931
234,863892919189370949,0.9849679905944109,0,17203,0.9398777514911704
235,16124265503454579369,0.9849694296965142,0,29096,0.7095143897811126
236,6948727628444231541,0.9779065737533759,0,27557,0.7379627264859036
237,17810593643435005796,0.9877061022786243,1,21958,0.802532596118129
238,10470782525560422722,0.9954413384751848,0,22787,0.906086402040491
239,11633652025687709661,0.9848595185044291,1,18541,0.8571004504330093
240,797443211829259677,0.9955482687240109,0,25335,0.833102163004536
241,10096544954835331812,0.984666961658574,0,30134,0.6671165522339209
242,171517530569732417,0.9868460892439974,0,31524,0.654579980662395
243,2180793805735585048,0.982910504790937,0,22798,0.8196312766234538
244,955462901837677886,0.9880590271257497,0,30827,0.6491035436049711
245,3214694096983677720,0.9889219535372227,0,22771,0.8562492467921273
246,9354625149015979063,0.9949368956555258,0,23971,0.8775690942651434
247,7835775341581722641,0.9964659865501624,1,18500,0.8994698686646982
248,11491590006786258865,1.0020943648663563,0,22640,0.897858992873822
249,12635438107381582884,0.9819697766989467,0,28342,0.6964593266737976
250,1874072980146843734,0.9769543234691159,0,29339,0.7001345307670451
251,17428696002420617816,1.0031880313385564,0,22287,0.9062003561033339
252,4088625665060264886,0.98468521514443,0,26556,0.7674998766677663
253,92583380636266199,1.023950545967418,1,18736,0.7978964447022956
254,12503993700852933481,0.9893763422826609,0,31376,0.634995122740465
255,6352481066818762095,0.987160523152447,0,18850,0.9133053950592843
256,15662135260099561314,0.9847765065648345,0,30789,0.6564323124365774
257,5819007175202674783,0.9846483173347619,0,28229,0.7279609432615527
258,6604053642951675719,0.993338194523174,0,23947,0.8511145003303131
259,4847766348816234649,1.0111552300329534,1,3788,0.9768057481406782
260,759133577996887753,1.0002110378340854,0,21938,0.9003464080642434
261,11934574688582102598,0.9881839808883178,0,29587,0.7100172623883022
262,12473376410249729299,0.9779651801097053,0,28648,0.696655925072901
263,14414174230149743428,0.9845693121124028,0,29668,0.7040953937356302
264,1873857922899962832,1.0093783010386375,1,18991,0.9039235363146936
265,15901920536563355176,0.9838576170606977,0,31041,0.6502431424652242
266,7212556000150162019,0.9874832429281187,0,21537,0.8938153501198491
267,15407027425445210531,0.9882694116682141,0,29312,0.7098707246427708
268,11442041197822875991,0.9902195113214282,0,25023,0.8193591798469773
269,13867899467502744735,0.9844822078434565,0,24432,0.8499494937497808
270,10860788750061048998,0.9822019117159808,0,24493,0.8221555564966022
271,7669627169363918943,0.9876082861091521,0,30892,0.6704124968162709
272,9593715823740010682,0.9953649978683093,0,26901,0.7586544627208086
273,2462641295393696822,0.9920568313478506,0,25000,0.8132302868875797
274,10529412689627833944,1.002387207598646,1,19678,0.7421494323318992
275,14316885036613042012,0.984774375522441,0,31247,0.6544634747766043
276,4948737845856447350,0.9576230372444892,0,27646,0.7068587096126484
277,6872678175162331207,0.9877555380350467,0,29308,0.7015753855403101
278,7820916636800579952,0.9887584645402281,0,28879,0.7004501820428196
279,8628969597872727262,0.9972703304897427,0,20881,0.9640179537049639
280,14609391266401630320,1.000655260906758,0,18912,1.0008620891775344
281,13970908647462039020,0.9905698499006526,0,28643,0.7359063075053478
282,2274824286885210971,0.9903998755801253,0,25766,0.8173645377345357
283,15849005387916179558,0.9917624181721195,0,29798,0.6692862376702678
284,4124532325654391260,1.0,0,979,1.0
285,17954959388061400101,0.9749590860701972,0,26819,0.757758318606005
286,3888890635686408714,1.0002836226421299,0,16320,0.9918569445280286
287,12009648368701959407,0.9974444675863938,1,19265,0.9862759091365757
288,13183480058647222232,1.0,0,14242,1.0
289,6781957551404674581,0.9914964279740998,0,13686,1.0042083794148486
290,142337402502560668,0.9807986626396227,0,30386,0.651029335618762
291,7901609640435255037,0.9938174739965187,0,22169,0.8884250885913606
292,18251728984627434232,0.9831352497482388,1,27135,0.6657174236225138
293,14562702936590279403,0.9825027057436532,0,31742,0.6692142218721122
294,2232504319154092099,0.9828212471323,0,28813,0.7000907400616967
295,7570294847001437259,0.9906145524262933,0,22497,0.8982245835113198
296,9968345626769336357,1.0046540670884372,1,16377,0.9714258795070904
297,11607652612372676638,0.9810202497706908,1,19713,0.8573550689364616
298,16828773901883338822,0.9950482840303098,0,21017,0.9335436702273429
299,863966995400304860,0.9917856074226192,1,24381,0.772866582466487
300,16482589376311071719,0.9988255239331962,0,21040,0.9948660017797092
301,9767053019770082903,0.9823495981324457,0,29923,0.6751456921758476
302,9002710707536541615,0.9804505147714262,0,28182,0.7428426200562839
303,7263962694663890746,0.9895527167193551,0,31568,0.6562127698482341
304,872320810237930230,0.9747468999281604,0,31668,0.6515011386643951
305,10696845430434414366,0.9901201750619653,0,31792,0.6601477509503694
306,16648186723571135430,1.0159066392076102,0,4191,1.0010362966169508
307,6364015523507810682,0.9835172619735256,0,27545,0.743317118556105
308,1924874522905916408,0.9865343295681588,0,25774,0.76513533884996
309,5550496773568622520,1.0039739203060591,1,18554,0.9057961138417002
310,1062324328222596564,0.9830206578161557,0,28459,0.7447766528920307
311,961951451376738474,0.987950618689204,0,30994,0.6441468243684499
312,100349676880117484,0.9807249285848788,0,23622,0.7903934718834027
313,17439641574596846298,0.9900432351588655,0,27888,0.7405035295226181
314,9221182463434541781,1.0030893945680275,0,21642,0.8593038570084665
315,9483067513528159548,0.9879063598143041,0,29728,0.672421159423353
316,2009525903971328748,0.9862032760311854,0,31580,0.6429904601815546
317,3166099097108037445,0.9851953551136642,0,30141,0.6774470087538168
318,2992825126488025185,0.9933151181578153,0,23396,0.8834705563874568
319,11560018025984449506,0.9786581118066986,0,25936,0.7677969952884345
320,13232855855891793882,0.9819674316628804,0,31962,0.6853966272992446
321,3544770172543439777,0.9869145925566516,0,26369,0.7789645355489931
322,11325967696876061552,1.0002544828702138,0,20904,0.9946098543748593
323,11579239775721374716,0.9854730924902992,0,31455,0.6484466290664548
324,15821958196095031420,0.9850586760827629,0,27847,0.7265781457294005
325,3270309798839132135,0.994142024843355,0,27502,0.7568317425143718
326,14389438728378995613,1.0003552694823514,0,20438,0.8974366773498456
327,1723562007462474300,0.9972869968786588,0,23176,0.8955303204994617
328,14483449491960624984,0.9845511935961413,0,26937,0.7058294892816049
329,11918776184170854162,0.9846371400681014,0,31599,0.6469656277596914
330,13617720429181250769,0.9959060089468312,0,17941,0.9324448876599731
331,5315908296775464558,1.0004257582057854,0,19157,0.9937811467196178
332,13894672845503135792,0.9776046565278346,0,23297,0.7188185552120756
333,16601460477712281024,0.986529357591886,1,22018,0.8342106261299799
334,13750481866676271849,1.0019362193312598,0,17138,0.9948417449778069
335,14025985646051477128,0.9823711990171197,0,26409,0.7817092140357218
336,16802736112787412967,1.0267561910130005,1,15637,0.8311511560200268
337,13311045698743940137,1.0013312534691563,0,20706,0.9956609045673245
338,17587312522784508187,0.9886890241247276,0,30565,0.6526003906590405
339,17443796665930098071,0.9963699948805966,0,24520,0.8001813377833403
340,9061647881074391198,0.9943341944574918,0,19206,0.9916569654637176
341,9297502139046583836,0.9959534956576221,0,3488,0.9987472500611099
342,1837357023416943766,0.9827938572032626,1,21558,0.7309625219410286
343,1696595423220054036,0.9825338045520116,0,25023,0.8219448441563585
344,9950888115978077742,0.9922854915394836,0,30657,0.6706977894511521
345,14191839764873559785,0.9790058322910788,0,25756,0.7318091730382138
346,16666930739852792892,0.978685422063541,0,27005,0.7490646117850137
347,16223096792375396312,0.9844089546646684,0,31248,0.6392904336412126
348,16591771198750244221,0.9955594476579139,1,22203,0.9118638934451333
